> Croatia
16.409639 43.184647
16.380997 43.189934
16.378830 43.193707
16.373320 43.195114
16.375393 43.197319
16.381254 43.196342
16.389706 43.199837
16.392057 43.198120
16.397791 43.199219
16.404303 43.195004
16.409040 43.195461
16.417564 43.192757
16.415730 43.196747
16.416828 43.198528
16.420631 43.199032
16.422941 43.196854
16.426722 43.197132
16.427904 43.199829
16.432539 43.199142
16.435783 43.196922
16.437399 43.200970
16.444176 43.199722
16.446646 43.202820
16.447741 43.202602
16.451260 43.201900
16.455040 43.205624
16.461586 43.205303
16.461189 43.207851
16.463890 43.210011
16.469629 43.207664
16.477983 43.210011
16.498768 43.211285
16.513069 43.206680
16.522816 43.207115
16.528177 43.204094
16.529070 43.200153
16.534660 43.199650
16.549324 43.188820
16.557364 43.187733
16.565004 43.182301
16.586449 43.183990
16.591591 43.186287
16.584461 43.189594
16.576130 43.190929
16.573414 43.195427
16.574604 43.201561
16.565899 43.202229
16.561827 43.205643
16.558556 43.217743
16.553606 43.218445
16.551006 43.213985
16.543480 43.213894
16.540443 43.211525
16.537348 43.211906
16.534460 43.218018
16.521845 43.223923
16.528021 43.229813
16.532160 43.230526
16.533718 43.227005
16.543200 43.227913
16.548311 43.225594
16.549789 43.228046
16.548296 43.232250
16.551645 43.234604
16.557945 43.234989
16.559521 43.233665
16.560272 43.233036
16.565262 43.232780
16.569944 43.235996
16.572689 43.235172
16.573599 43.231449
16.571278 43.219860
16.574520 43.217636
16.575138 43.214161
16.583351 43.214905
16.584070 43.209126
16.594370 43.215496
16.599066 43.215492
16.603331 43.217575
16.605228 43.221153
16.609325 43.221409
16.612005 43.219898
16.612579 43.215961
16.615442 43.213066
16.618227 43.212692
16.627148 43.214314
16.636686 43.212452
16.639994 43.214359
16.638733 43.217632
16.642313 43.219059
16.646303 43.218170
16.648144 43.214405
16.654345 43.217075
16.661537 43.216942
16.662775 43.213436
16.665764 43.211906
16.667120 43.206329
16.663342 43.199406
16.664684 43.197041
16.674196 43.194950
16.683365 43.189205
16.685364 43.183826
16.694874 43.181736
16.698709 43.179249
16.693508 43.177216
16.685913 43.179665
16.681507 43.179436
16.682766 43.176155
16.695131 43.171165
16.698450 43.163189
16.707699 43.165009
16.716032 43.160458
16.730982 43.159691
16.748238 43.164268
16.750566 43.164879
16.757536 43.162460
16.774355 43.161591
16.781256 43.158482
16.787792 43.161350
16.803587 43.159618
16.812378 43.156635
16.821712 43.162579
16.829056 43.160824
16.833637 43.162876
16.837975 43.162418
16.845030 43.157684
16.851704 43.158722
16.864115 43.157604
16.866360 43.161392
16.870319 43.163483
16.877127 43.162663
16.878172 43.160545
16.882088 43.158962
16.884869 43.152153
16.893127 43.156448
16.894100 43.156952
16.901728 43.151730
16.912294 43.154152
16.930286 43.152512
16.936647 43.153553
16.969120 43.152740
16.993401 43.148228
16.997940 43.149822
17.005367 43.148964
17.009470 43.143002
17.018118 43.141850
17.029196 43.143089
17.033350 43.140800
17.053652 43.140388
17.098555 43.135654
17.110485 43.132935
17.130611 43.133896
17.136871 43.137005
17.143858 43.137993
17.175875 43.132786
17.183617 43.128918
17.193171 43.127464
17.194445 43.124641
17.183136 43.121132
17.178226 43.122089
17.173180 43.120071
17.167137 43.117657
17.141438 43.117229
17.137449 43.114925
17.130583 43.115067
17.121305 43.113052
17.110394 43.113426
17.106245 43.115715
17.100357 43.116261
17.098341 43.111782
17.094296 43.112003
17.089331 43.109291
17.084766 43.113670
17.080479 43.114590
17.078499 43.113552
17.071434 43.114853
17.053644 43.112148
17.049789 43.117409
17.042755 43.112740
17.026794 43.112675
17.022625 43.115196
17.021778 43.115711
17.007595 43.114632
16.987392 43.115944
16.981327 43.117878
16.976591 43.117447
16.970562 43.113403
16.961384 43.115501
16.953737 43.114071
16.916218 43.117443
16.902704 43.116779
16.889854 43.119751
16.883364 43.117340
16.874361 43.118042
16.862379 43.120281
16.856771 43.120838
16.783360 43.128071
16.724800 43.127411
16.707518 43.123249
16.697514 43.123291
16.686962 43.120850
> L65X
16.407145 43.160217
16.408579 43.158764
16.407440 43.156528
16.404366 43.157135
16.398514 43.154663
16.397926 43.158596
16.393877 43.158787
16.391369 43.155239
16.385803 43.155968
16.383554 43.158825
16.379545 43.159481
16.376144 43.156429
16.372738 43.156822
16.372791 43.160950
16.363436 43.164841
16.354279 43.163906
16.353416 43.168308
16.350071 43.169384
16.340420 43.166405
16.340370 43.169388
16.350817 43.177837
16.376034 43.169285
16.383324 43.170307
16.390516 43.166748
16.395584 43.167427
16.401070 43.165779
16.404701 43.167900
16.408236 43.165443
16.405230 43.163284
16.407145 43.160217
> L66X
16.429148 43.164066
16.432756 43.158058
16.430019 43.158443
16.421551 43.153027
16.418837 43.153671
16.418793 43.156967
16.429148 43.164066
> L67X
16.707228 43.080334
16.700954 43.083405
16.674242 43.085228
16.661850 43.089760
16.671867 43.096596
16.693434 43.099865
16.699110 43.097042
16.713884 43.097900
16.725910 43.096130
16.734451 43.093864
16.736614 43.090305
16.735111 43.087631
16.728254 43.084538
16.720188 43.085182
16.713911 43.081604
16.707228 43.080334
> L68X
15.450542 43.090916
15.451869 43.092453
15.454294 43.092533
15.457322 43.090996
15.459775 43.088234
15.457994 43.087070
15.453237 43.088150
15.450542 43.090916
> L69X
16.075853 43.007347
16.070936 43.008255
16.068331 43.010670
16.069588 43.014515
16.088188 43.024216
16.094084 43.034966
16.090031 43.042488
16.084562 43.048016
16.078943 43.048042
16.069174 43.043209
16.063536 43.043003
16.051558 43.056625
16.074137 43.065235
16.077631 43.069668
16.086161 43.074554
16.095627 43.075844
16.119024 43.079014
16.124510 43.077389
16.127699 43.078159
16.127308 43.080933
16.129932 43.082413
16.132601 43.077019
16.137911 43.077003
16.136839 43.079117
16.144697 43.079674
16.153059 43.082500
16.171713 43.081413
16.183208 43.084316
16.186766 43.078419
16.199076 43.076237
16.199192 43.073936
16.188532 43.066174
16.193254 43.062965
16.197903 43.062519
16.202141 43.064621
16.205393 43.069748
16.208456 43.071369
16.210957 43.072701
16.217548 43.073078
16.223406 43.075790
16.235540 43.075226
16.238209 43.077160
16.242836 43.076485
16.244719 43.072952
16.248352 43.071636
16.257242 43.073284
16.258673 43.068165
16.255848 43.064404
16.259422 43.062397
16.258543 43.059448
16.253540 43.055794
16.248844 43.048439
16.236671 43.044880
16.232468 43.039574
16.229990 43.032570
16.221725 43.027222
16.221781 43.024235
16.215796 43.023602
16.215462 43.019714
16.203087 43.020981
16.199799 43.024670
16.196131 43.023602
16.192982 43.019611
16.187637 43.019176
16.184725 43.021606
16.175320 43.021126
16.171589 43.017628
16.166128 43.019485
16.163467 43.017548
16.152470 43.016674
16.142250 43.013935
16.130342 43.013336
16.117212 43.009354
16.097143 43.008209
16.083525 43.009518
16.075853 43.007347
> L70X
15.731727 43.019268
15.725302 43.020916
15.722753 43.024235
15.728013 43.027683
15.753263 43.035328
15.761110 43.035908
15.763092 43.033298
15.759880 43.028156
15.752351 43.023670
15.740193 43.019825
15.731727 43.019268
> L71X
15.995785 42.955673
15.990712 42.958416
15.991229 42.960922
16.000641 42.969215
15.999266 42.975243
16.004179 42.981907
16.000778 42.989857
16.001335 42.992821
16.005545 42.994690
16.010479 42.994011
16.014454 42.989239
16.019444 42.989250
16.025347 42.981411
16.018103 42.965450
16.014460 42.962860
16.003344 42.960377
15.995785 42.955673
> L72X
16.851648 42.895863
16.849386 42.898277
16.850559 42.900738
16.854433 42.902142
16.858906 42.906494
16.857243 42.908653
16.853853 42.909061
16.844751 42.905174
16.825949 42.904095
16.788155 42.906525
16.777391 42.904789
16.774754 42.906532
16.751022 42.909367
16.746672 42.912807
16.721325 42.921684
16.716932 42.920277
16.713932 42.919312
16.708830 42.921410
16.701298 42.920876
16.669725 42.926620
16.665543 42.925228
16.666197 42.922211
16.661011 42.916737
16.656696 42.920624
16.647003 42.923641
16.641115 42.927383
16.638197 42.936253
16.642281 42.939949
16.660770 42.944290
16.663509 42.946903
16.662073 42.951569
16.665764 42.954365
16.672348 42.954720
16.677238 42.956997
16.689392 42.957047
16.694965 42.959763
16.710785 42.955509
16.712597 42.958172
16.711323 42.961220
16.706377 42.961704
16.702620 42.964886
16.698027 42.965805
16.694708 42.963680
16.687449 42.966110
16.678070 42.965904
16.674826 42.967907
16.672770 42.972603
16.667040 42.974728
16.663738 42.979492
16.656328 42.980320
16.649679 42.979282
16.646128 42.974644
16.643064 42.975258
16.640320 42.979294
16.628668 42.981495
16.626041 42.983463
16.634047 42.989025
16.652992 42.988064
16.653669 42.988506
16.657307 42.990833
16.668468 42.990036
16.671499 42.992405
16.686012 42.990749
16.689663 42.993088
16.693724 42.993111
16.700085 42.987736
16.702837 42.987137
16.710152 42.988598
16.727589 42.988159
16.732264 42.981499
16.740208 42.979710
16.747959 42.975864
16.774553 42.973343
16.784206 42.969860
16.808165 42.966560
16.837788 42.962475
16.858145 42.956814
16.866858 42.956585
16.891577 42.963776
16.903858 42.964966
16.917875 42.971107
16.961496 42.973602
16.973267 42.973484
16.993294 42.973278
17.014963 42.974636
17.038836 42.979317
17.044067 42.978573
17.047119 42.974735
17.052790 42.972130
17.069542 42.968010
17.092350 42.965153
17.101099 42.962147
17.110926 42.963676
17.126167 42.960087
17.136477 42.960205
17.139177 42.959141
17.141840 42.954628
17.148243 42.953125
17.156448 42.938671
17.170031 42.928043
17.170372 42.925270
17.173071 42.924202
17.181227 42.924664
17.188152 42.922218
17.199074 42.922302
17.201424 42.917805
17.195570 42.912388
17.192112 42.912121
17.188292 42.914398
17.177011 42.913876
17.169508 42.910618
17.153099 42.911755
17.145021 42.908989
17.134735 42.909679
17.126131 42.910259
17.122467 42.907932
17.112970 42.909603
17.109663 42.907719
17.104576 42.909836
17.090048 42.911091
17.080376 42.914143
17.050545 42.918293
17.039652 42.921638
17.018984 42.923908
16.970551 42.926048
16.969296 42.925808
16.960379 42.924076
16.947561 42.914196
16.943020 42.912369
16.937548 42.913818
16.931942 42.910667
16.918959 42.908600
16.899353 42.899311
16.868126 42.895458
16.864559 42.897247
16.851648 42.895863
> L73X
16.740475 42.909908
16.736408 42.906445
16.728624 42.909832
16.724005 42.913742
16.740475 42.909908
> L74X
17.397215 42.789822
17.410898 42.786739
17.420628 42.789486
17.434244 42.786762
17.438507 42.788822
17.441528 42.787952
17.444897 42.781555
17.452591 42.781364
17.458864 42.781204
17.480032 42.775379
17.496399 42.774193
17.511610 42.768021
17.571785 42.757587
17.593304 42.749420
17.607164 42.748138
17.609154 42.746410
17.604084 42.745857
17.600969 42.745518
17.598818 42.742889
17.601971 42.740406
17.618561 42.738499
17.626659 42.741463
17.637712 42.740108
17.641655 42.739185
17.652132 42.732590
17.661184 42.735722
17.669058 42.736626
17.672668 42.735493
17.676752 42.730190
17.680902 42.728333
17.688986 42.728306
17.702414 42.723133
17.708075 42.723709
17.712666 42.720215
17.720364 42.719521
17.722557 42.716858
17.742449 42.711151
17.744862 42.710453
17.744255 42.704975
17.746296 42.700951
17.753637 42.697048
17.754284 42.694485
17.749355 42.689274
17.745575 42.688812
17.742096 42.691090
17.738934 42.690594
17.737309 42.692757
17.738865 42.698410
17.737856 42.700539
17.735411 42.700916
17.729221 42.695549
17.724257 42.695621
17.719309 42.698677
17.713081 42.698593
17.708305 42.694748
17.702204 42.695805
17.698683 42.694870
17.698559 42.702229
17.681379 42.707172
17.667011 42.709412
17.651121 42.715279
17.638020 42.720108
17.629763 42.718533
17.618900 42.718723
17.615341 42.720314
17.588856 42.719818
17.582787 42.724083
17.564369 42.726322
17.524597 42.735332
17.506744 42.737061
17.497700 42.742653
17.491083 42.745422
17.479237 42.750393
17.456741 42.752388
17.446842 42.749973
17.439186 42.751110
17.438148 42.755989
17.435509 42.757519
17.423069 42.757553
17.410845 42.759640
17.403976 42.765316
17.398029 42.767956
17.393415 42.768448
17.389488 42.766609
17.391626 42.763268
17.389889 42.761536
17.383204 42.760082
17.348045 42.771973
17.346973 42.772152
17.335815 42.774044
17.332127 42.777473
17.328318 42.785728
17.322128 42.789066
17.328196 42.793541
17.334028 42.789764
17.353115 42.793732
17.370615 42.806282
17.375160 42.802109
17.385445 42.805199
17.393396 42.803822
17.394464 42.802155
17.387629 42.796345
17.376965 42.792591
17.378296 42.790451
17.397215 42.789822
> L75X
16.845299 42.726089
16.841545 42.726788
16.840107 42.727047
16.838890 42.730560
16.835154 42.733738
16.830427 42.733070
16.826250 42.734890
16.821339 42.742043
16.814285 42.746311
16.815100 42.748333
16.819387 42.747650
16.824289 42.750153
16.820448 42.765274
16.813776 42.763783
16.813915 42.758724
16.810381 42.757534
16.806690 42.757957
16.799500 42.764072
16.793686 42.765060
16.784077 42.762119
16.785435 42.769855
16.782795 42.774811
16.783651 42.777294
16.787582 42.779385
16.793219 42.779774
16.793800 42.769207
16.793903 42.767345
16.800266 42.768848
16.805164 42.774563
16.817116 42.779217
16.826714 42.775501
16.827644 42.772236
16.830896 42.770458
16.837103 42.773579
16.839109 42.778294
16.845545 42.777264
16.850388 42.772652
16.856794 42.777828
16.861216 42.778507
16.870277 42.775730
16.879938 42.775913
16.884691 42.773590
16.892075 42.772743
16.904097 42.774857
16.913115 42.771629
16.923615 42.774052
16.934280 42.772884
16.935925 42.772705
16.941008 42.770599
16.940269 42.759846
16.918980 42.735962
16.906343 42.730659
16.885715 42.726250
16.884941 42.727898
16.889557 42.733856
16.888430 42.738274
16.883572 42.736237
16.877010 42.735893
16.872349 42.739120
16.868084 42.740036
16.866297 42.737606
16.858522 42.734341
16.848804 42.733482
16.845299 42.726089
> L76X
16.487368 42.753994
16.484108 42.755760
16.484890 42.757557
16.490337 42.759354
16.502199 42.773682
16.505770 42.775341
16.519514 42.776039
16.530945 42.771797
16.533688 42.767761
16.529888 42.763588
16.521965 42.761917
16.505583 42.762955
16.502035 42.758087
16.497641 42.757618
16.495764 42.754036
16.487368 42.753994
> L77X
16.718367 42.751060
16.706385 42.752594
16.709492 42.755882
16.713844 42.755882
16.722382 42.760719
16.725519 42.761021
16.730436 42.757092
16.727789 42.755394
16.722176 42.755226
16.721279 42.752289
16.718367 42.751060
> L78X
17.903931 42.700909
17.899481 42.702785
17.892252 42.710361
17.875910 42.719872
17.863632 42.721325
17.861290 42.725376
17.848417 42.729847
17.843859 42.733570
17.844114 42.735859
17.858715 42.730133
17.861315 42.731121
17.853769 42.735950
17.845243 42.745899
17.843418 42.746956
17.833265 42.752838
17.832981 42.755840
17.860462 42.751163
17.865356 42.747643
17.891464 42.736378
17.919720 42.719452
17.930014 42.716972
17.927488 42.713913
17.919868 42.712551
17.916521 42.710461
17.917599 42.706257
17.913660 42.704433
17.912628 42.700821
17.903931 42.700909
> L79X
17.834669 42.729317
17.822100 42.739281
17.813807 42.740250
17.792496 42.752811
17.793344 42.754826
17.800737 42.754147
17.821966 42.743652
17.832808 42.743214
17.837290 42.741562
17.840328 42.738159
17.839483 42.730625
17.834669 42.729317
> L80X
17.954662 42.674065
17.941727 42.675102
17.926460 42.688469
17.928804 42.689934
17.941177 42.689392
17.943731 42.695431
17.947079 42.697521
17.951994 42.696983
17.962143 42.687847
17.972399 42.682377
17.975710 42.678719
17.974602 42.677181
17.970873 42.677189
17.964396 42.680355
17.958557 42.680943
17.957088 42.678970
17.958935 42.676098
17.954662 42.674065
> L81X
18.016726 42.662342
18.012175 42.663322
18.009922 42.668064
17.990284 42.672977
17.991110 42.674767
17.993763 42.676205
18.001787 42.675701
18.004131 42.677162
18.002619 42.680244
18.005325 42.682137
18.009745 42.680023
18.011177 42.676258
18.018438 42.669132
18.016726 42.662342
> L82X
18.116026 42.621086
18.111435 42.629654
18.112371 42.632351
18.115870 42.633045
18.117575 42.629036
18.125004 42.623501
18.123558 42.621750
18.116026 42.621086
> L83X
16.256897 42.399368
16.258398 42.399715
16.261499 42.398083
16.265451 42.398396
16.268269 42.397842
16.270868 42.396515
16.274647 42.393169
16.280869 42.391869
16.283104 42.390701
16.282047 42.389824
16.278828 42.390121
16.269674 42.393246
16.264673 42.392982
16.260546 42.394524
16.254778 42.394131
16.254091 42.396626
16.256897 42.399368
> L84X
18.845539 42.263172
18.843775 42.266285
18.848473 42.269169
18.852278 42.267513
18.858576 42.258785
18.855251 42.256962
18.851051 42.257946
18.845539 42.263172
> L86X
14.600215 45.230495
14.588505 45.234600
14.584221 45.233353
14.595415 45.220638
14.605736 45.204273
14.614605 45.195980
14.620329 45.183887
14.631293 45.167732
14.627716 45.167385
14.620830 45.171040
14.608231 45.171200
14.601512 45.156521
14.609913 45.156494
14.617432 45.163128
14.626059 45.161480
14.631333 45.163151
14.641041 45.163307
14.651573 45.161133
14.654193 45.156467
14.658638 45.155186
14.661255 45.150520
14.665112 45.150169
14.672229 45.155441
14.674795 45.155128
14.683045 45.137222
14.663623 45.121117
14.669902 45.107857
14.667204 45.100842
14.671265 45.095440
14.680617 45.083000
14.703931 45.068733
14.714618 45.069305
14.724335 45.074951
14.732259 45.067589
14.739064 45.073093
14.744891 45.073368
14.745933 45.069439
14.741660 45.063156
14.747532 45.059078
14.748938 45.055820
14.746745 45.046726
14.749440 45.038387
14.761110 45.026218
14.768490 45.018520
14.775291 45.013947
14.785981 45.009693
14.800912 45.006229
14.803294 45.003170
14.800410 45.000000
14.798436 44.997829
14.799269 44.995739
14.804958 44.998989
14.819420 44.983387
14.821809 44.975513
14.819747 44.973522
14.814196 44.977371
14.807347 44.986076
14.804393 44.985256
14.802974 44.983242
14.810832 44.975189
14.811179 44.970600
14.807405 44.967056
14.800901 44.966125
14.779433 44.967976
14.769949 44.970806
14.764688 44.969147
14.759748 44.972511
14.750774 44.963184
14.753962 44.957581
14.764600 44.947609
14.758684 44.940701
14.749948 44.940067
14.746573 44.937656
14.721302 44.940311
14.715631 44.942326
14.709161 44.941849
14.700564 44.948540
14.696077 44.948914
14.689921 44.953468
14.688605 44.953510
14.687029 44.953560
14.684828 44.959587
14.679285 44.963657
14.668566 44.967438
14.655927 44.966240
14.650280 44.968708
14.643835 44.968685
14.638694 44.974117
14.633898 44.974728
14.629355 44.979454
14.619456 44.980911
14.616451 44.984440
14.626678 44.998787
14.626696 45.000000
14.626967 45.019173
14.623329 45.017681
14.603515 45.020592
14.597424 45.023453
14.587841 45.027954
14.582341 45.027668
14.565876 45.016727
14.552290 45.015995
14.531590 45.020298
14.525393 45.019115
14.514133 45.024960
14.506032 45.024292
14.499866 45.029053
14.491846 45.029758
14.479925 45.040890
14.476062 45.041008
14.470885 45.046207
14.465371 45.045685
14.453554 45.056099
14.450034 45.059200
14.444409 45.067844
14.433132 45.073681
14.430995 45.081306
14.428511 45.082977
14.433785 45.090385
14.444283 45.098778
14.466173 45.103161
14.469963 45.107174
14.466621 45.121704
14.470451 45.126404
14.477440 45.129856
14.483257 45.129906
14.495348 45.126797
14.505674 45.121212
14.510159 45.120930
14.512432 45.120777
14.520280 45.122368
14.529322 45.143864
14.525163 45.149944
14.526968 45.153099
14.533517 45.154499
14.537307 45.163776
14.545506 45.171082
14.544464 45.175243
14.539322 45.181129
14.536104 45.197491
14.536909 45.205486
14.543251 45.208729
14.541871 45.212666
14.529896 45.223343
14.529622 45.226456
14.529511 45.227707
14.533724 45.227802
14.541865 45.217934
14.547457 45.214096
14.550603 45.228664
14.541718 45.236954
14.544146 45.239624
14.548641 45.239033
14.559114 45.246277
14.567827 45.240501
14.576550 45.240234
14.579695 45.244034
14.592886 45.237438
14.600215 45.230495
> L87X
14.357271 45.000000
14.355761 45.001507
14.351480 45.011250
14.352164 45.013653
14.358334 45.035336
14.350436 45.055267
14.336783 45.064827
14.320742 45.066433
14.312881 45.070099
14.302196 45.080948
14.295823 45.093956
14.295189 45.099930
14.281792 45.102833
14.277635 45.109360
14.277617 45.110542
14.277499 45.118530
14.274000 45.125278
14.286855 45.135677
14.305438 45.167446
14.313519 45.173172
14.320464 45.175945
14.329527 45.176144
14.358954 45.164978
14.370750 45.150898
14.368960 45.148960
14.365585 45.145313
14.361810 45.135807
14.362795 45.124783
14.357915 45.118507
14.358965 45.108624
14.365215 45.088055
14.374617 45.066246
14.381218 45.057575
14.394001 45.029228
14.397235 45.022057
14.417388 45.000000
14.432093 44.983906
14.439612 44.980240
14.446649 44.984840
14.452076 44.983986
14.463831 44.986614
14.467637 44.985584
14.478528 44.973572
14.482169 44.964298
14.481591 44.959961
14.478309 44.958916
14.471099 44.951344
14.465443 44.951012
14.463343 44.950890
14.463891 44.949268
14.459310 44.942535
14.459282 44.931076
14.455237 44.927986
14.455065 44.925018
14.459442 44.917320
14.450205 44.902477
14.446085 44.887020
14.444962 44.878811
14.447653 44.864292
14.459647 44.838501
14.459043 44.832306
14.458845 44.830276
14.465241 44.796856
14.463637 44.791409
14.448168 44.795998
14.446712 44.793064
14.448315 44.787514
14.461325 44.773838
14.471229 44.756573
14.474335 44.743885
14.472853 44.740486
14.467019 44.739521
14.462481 44.733242
14.462203 44.732410
14.460144 44.726204
14.463678 44.715332
14.480892 44.691666
14.492501 44.681915
14.491578 44.677135
14.494576 44.673603
14.501696 44.674763
14.504481 44.673073
14.509657 44.663059
14.507229 44.659924
14.508660 44.651638
14.505457 44.646233
14.506282 44.643917
14.511840 44.645809
14.514343 44.644814
14.515897 44.638584
14.519346 44.637321
14.522306 44.638611
14.526633 44.637733
14.528953 44.637260
14.531911 44.639347
14.526767 44.642754
14.526418 44.645290
14.528492 44.646164
14.531845 44.644829
14.535123 44.638672
14.542913 44.634998
14.539497 44.631435
14.527782 44.628361
14.524898 44.622944
14.521286 44.621456
14.513015 44.622395
14.511934 44.620369
14.513649 44.616879
14.511889 44.614182
14.509291 44.613579
14.498549 44.621468
14.494154 44.622974
14.493340 44.620018
14.502110 44.611271
14.497582 44.610497
14.493850 44.606945
14.486580 44.608540
14.472120 44.620316
14.466408 44.624966
14.463596 44.626198
14.459933 44.623787
14.455871 44.625519
14.450528 44.632778
14.452660 44.636379
14.447889 44.636978
14.443253 44.639870
14.441786 44.647709
14.436573 44.651760
14.426759 44.664886
14.410236 44.672943
14.408646 44.678719
14.404337 44.681824
14.398460 44.691162
14.391935 44.694798
14.389264 44.698540
14.387520 44.707298
14.393918 44.712608
14.394300 44.713978
14.395127 44.716927
14.390613 44.722107
14.388666 44.732929
14.393792 44.743999
14.387379 44.749695
14.382971 44.751198
14.380264 44.748756
14.376589 44.751846
14.369897 44.763958
14.368226 44.774086
14.361509 44.791470
14.365479 44.799141
14.364508 44.804665
14.356563 44.817505
14.350289 44.820210
14.348639 44.818611
14.343832 44.813980
14.334916 44.815388
14.331812 44.817310
14.336266 44.822216
14.333159 44.824142
14.336883 44.827477
14.336024 44.829330
14.330275 44.829956
14.328314 44.846512
14.325837 44.848183
14.329241 44.857250
14.327687 44.863945
14.324440 44.869076
14.314577 44.876690
14.319754 44.882961
14.311248 44.891907
14.310232 44.902477
14.307919 44.907127
14.303946 44.910904
14.301483 44.909893
14.297688 44.908333
14.294423 44.913242
14.299896 44.919041
14.300858 44.924740
14.297820 44.939495
14.298965 44.942665
14.306537 44.945652
14.312310 44.950985
14.319538 44.942074
14.334642 44.930183
14.344227 44.917530
14.353980 44.913578
14.357497 44.907520
14.361006 44.906963
14.366046 44.910706
14.379300 44.905907
14.384647 44.903973
14.398384 44.913418
14.401284 44.919060
14.387907 44.943977
14.382831 44.945267
14.382089 44.949184
14.387733 44.957726
14.394761 44.961002
14.398639 44.959713
14.405603 44.954945
14.408146 44.950661
14.414242 44.947903
14.416978 44.949574
14.417831 44.952820
14.416220 44.956142
14.407831 44.961891
14.392158 44.961548
14.390988 44.965103
14.388718 44.974876
14.381878 44.979202
14.378339 44.990532
14.357895 44.999378
14.357271 45.000000
> L88X
14.542584 44.956493
14.537202 44.956982
14.534896 44.957188
14.526516 44.962486
14.517568 44.963676
14.511168 44.969830
14.503532 44.971439
14.492964 44.977943
14.489643 44.981712
14.491269 44.987392
14.499722 44.983238
14.507723 44.982307
14.514265 44.983940
14.520185 44.991325
14.525728 44.987030
14.531436 44.985474
14.533386 44.980377
14.540229 44.976273
14.549648 44.966816
14.553414 44.959827
14.546957 44.959568
14.542584 44.956493
> L89X
15.000000 44.512421
14.984245 44.518475
14.976587 44.518742
14.971003 44.522640
14.966653 44.523212
14.960365 44.529621
14.940640 44.540848
14.930017 44.544647
14.917036 44.546700
14.913786 44.541080
14.915474 44.537582
14.925353 44.537014
14.933134 44.533768
14.943240 44.527000
14.946597 44.519779
14.951200 44.516865
14.962852 44.514172
14.969899 44.509575
14.984262 44.494751
14.997701 44.480869
15.000000 44.479221
15.026958 44.459896
15.041673 44.446079
15.047043 44.445206
15.050153 44.453346
15.049090 44.461178
15.042857 44.472858
15.043471 44.477192
15.053198 44.474556
15.063666 44.464100
15.068988 44.461674
15.088759 44.452660
15.097845 44.445457
15.114001 44.438911
15.121539 44.427864
15.136988 44.415848
15.138564 44.410973
15.148323 44.404430
15.162457 44.401161
15.164575 44.399479
15.166593 44.391842
15.172432 44.388641
15.176580 44.379551
15.182035 44.375454
15.184347 44.375671
15.197773 44.376938
15.223686 44.359936
15.228059 44.358624
15.252640 44.336617
15.252623 44.327442
15.250216 44.325016
15.233772 44.331356
15.228626 44.335217
15.221345 44.335945
15.199940 44.348888
15.195741 44.348125
15.218121 44.326435
15.224236 44.322769
15.228681 44.318016
15.228151 44.315063
15.223178 44.316853
15.209574 44.318268
15.208737 44.310963
15.192908 44.312466
15.186759 44.315674
15.170864 44.316250
15.147101 44.327438
15.144494 44.326614
15.138977 44.329800
15.136379 44.330093
15.129803 44.330818
15.130583 44.323685
15.155029 44.303997
15.175127 44.295235
15.175124 44.290646
15.172136 44.288925
15.152880 44.291466
15.148559 44.298046
15.134940 44.303810
15.119187 44.315617
15.110635 44.316383
15.104148 44.319366
15.102115 44.321503
15.089846 44.334381
15.090281 44.337685
15.094672 44.334496
15.097603 44.335419
15.100223 44.341061
15.099042 44.347057
15.092233 44.350056
15.088046 44.354103
15.088435 44.364407
15.091295 44.368889
15.108588 44.369873
15.111659 44.372742
15.111513 44.375271
15.093316 44.388992
15.070930 44.397587
15.066076 44.396614
15.065577 44.393822
15.064527 44.387959
15.041507 44.391987
15.033733 44.395008
15.032282 44.397129
15.034945 44.403450
15.022741 44.416492
15.021233 44.422504
15.000000 44.439415
14.976674 44.457996
14.969055 44.458714
14.958935 44.465031
14.954751 44.464874
14.942601 44.464447
14.934753 44.466553
14.903591 44.488251
14.899717 44.492508
14.903814 44.496498
14.915082 44.497715
14.917147 44.499935
14.915670 44.506634
14.906076 44.521172
14.897079 44.525375
14.893520 44.529621
14.882790 44.531822
14.874208 44.546268
14.870974 44.551708
14.872051 44.553501
14.879044 44.552807
14.880411 44.554138
14.877168 44.558372
14.868482 44.562569
14.862743 44.567802
14.863360 44.572365
14.852613 44.579372
14.838522 44.584202
14.832740 44.593796
14.814381 44.607014
14.811307 44.613991
14.805382 44.616482
14.797192 44.623627
14.794898 44.627831
14.789901 44.629833
14.783457 44.635162
14.778641 44.639141
14.771987 44.655403
14.765635 44.656300
14.738959 44.685596
14.733090 44.699306
14.733408 44.704334
14.738427 44.702572
14.745619 44.694542
14.755990 44.691223
14.774385 44.672230
14.784869 44.661392
14.789870 44.659397
14.794110 44.650551
14.804568 44.638737
14.818902 44.627491
14.836181 44.617287
14.841652 44.612751
14.842790 44.605602
14.851559 44.602558
14.862614 44.595310
14.871237 44.585163
14.880980 44.577496
14.882107 44.576969
14.886259 44.575027
14.887108 44.578209
14.880824 44.594692
14.874209 44.606148
14.875985 44.608837
14.885722 44.610802
14.900407 44.610069
14.906051 44.613087
14.908501 44.611401
14.906831 44.605495
14.913268 44.601151
14.920449 44.603199
14.923981 44.598492
14.931876 44.596844
14.935544 44.589386
14.944610 44.586094
14.948761 44.581139
14.954267 44.582092
14.958009 44.575272
